Video Name,Date,Time,Total Count,Car Count,Truck Count,Bus Count,Motorcycle Count
lane3.mp4,2025-04-12,12:10:39,1102,862,92,46,102
lane3.mp4,2025-04-12,12:10:40,4117,3344,342,175,256
lane1.mp4,2025-04-12,12:10:42,2243,2075,148,20,0
lane1.mp4,2025-04-12,12:10:54,73,72,1,0,0
lane2.mp4,2025-04-12,12:10:54,5868,5211,431,226,0
lane3.mp4,2025-04-12,12:10:56,3638,2944,308,157,229
lane2.mp4,2025-04-12,12:10:57,33161,29414,2883,864,0
lane2.mp4,2025-04-12,12:10:58,33250,29496,2890,864,0
lane3.mp4,2025-04-12,12:10:58,20865,18259,1112,746,748
lane3.mp4,2025-04-12,12:10:59,1387,1082,117,58,130
lane1.mp4,2025-04-12,12:11:02,2329,2141,163,25,0
lane3.mp4,2025-04-12,12:11:01,4443,3615,368,189,271
lane1.mp4,2025-04-12,12:11:14,126,125,1,0,0
lane2.mp4,2025-04-12,12:11:15,6152,5469,457,226,0
lane3.mp4,2025-04-12,12:11:17,3984,3234,332,170,248
lane2.mp4,2025-04-12,12:11:19,33566,29790,2911,865,0
lane3.mp4,2025-04-12,12:11:19,21215,18592,1116,759,748
lane2.mp4,2025-04-12,12:11:19,33469,29701,2903,865,0
lane3.mp4,2025-04-12,12:11:21,1691,1335,140,71,145
lane3.mp4,2025-04-12,12:11:25,4753,3884,392,201,276
lane1.mp4,2025-04-12,12:11:26,2404,2199,177,28,0
lane1.mp4,2025-04-12,12:11:35,194,193,1,0,0
lane2.mp4,2025-04-12,12:11:36,6482,5772,481,229,0
lane3.mp4,2025-04-12,12:11:38,4316,3508,358,184,266
lane2.mp4,2025-04-12,12:11:39,33867,30060,2941,866,0
lane3.mp4,2025-04-12,12:11:40,21588,18941,1122,772,753
lane2.mp4,2025-04-12,12:11:40,33777,29981,2931,865,0
lane3.mp4,2025-04-12,12:11:42,2018,1590,178,84,166
lane3.mp4,2025-04-12,12:11:46,5080,4167,423,214,276
lane1.mp4,2025-04-12,12:11:47,2451,2241,182,28,0
lane1.mp4,2025-04-12,12:11:57,256,255,1,0,0
lane2.mp4,2025-04-12,12:11:57,6773,6034,508,231,0
lane3.mp4,2025-04-12,12:11:59,4598,3749,380,195,274
lane2.mp4,2025-04-12,12:12:00,34119,30275,2977,867,0
lane3.mp4,2025-04-12,12:12:01,21899,19230,1131,781,757
lane2.mp4,2025-04-12,12:12:02,34029,30200,2962,867,0
lane3.mp4,2025-04-12,12:12:04,2280,1795,201,95,189
lane3.mp4,2025-04-12,12:12:07,5366,4419,446,225,276
lane1.mp4,2025-04-12,12:12:09,2483,2270,185,28,0
lane1.mp4,2025-04-12,12:12:18,336,332,4,0,0
lane2.mp4,2025-04-12,12:12:18,7084,6309,536,239,0
lane3.mp4,2025-04-12,12:12:20,4925,4032,409,208,276
lane2.mp4,2025-04-12,12:12:22,34406,30537,3002,867,0
lane3.mp4,2025-04-12,12:12:23,22244,19549,1134,794,767
lane2.mp4,2025-04-12,12:12:24,34316,30454,2995,867,0
lane3.mp4,2025-04-12,12:12:25,2583,2051,223,108,201
lane3.mp4,2025-04-12,12:12:29,5683,4696,473,238,276
lane1.mp4,2025-04-12,12:12:29,2548,2321,199,28,0
lane1.mp4,2025-04-12,12:12:38,415,411,4,0,0
lane2.mp4,2025-04-12,12:12:39,7381,6575,562,244,0
lane3.mp4,2025-04-12,12:12:41,5237,4305,436,220,276
lane2.mp4,2025-04-12,12:12:42,34660,30779,3014,867,0
lane3.mp4,2025-04-12,12:12:44,22561,19838,1139,807,777
lane2.mp4,2025-04-12,12:12:45,34579,30702,3010,867,0
lane3.mp4,2025-04-12,12:12:47,2868,2298,247,120,203
lane3.mp4,2025-04-12,12:12:49,5999,4970,498,250,281
lane1.mp4,2025-04-12,12:12:49,2604,2371,205,28,0
lane1.mp4,2025-04-12,12:12:59,475,471,4,0,0
lane2.mp4,2025-04-12,12:13:00,7694,6857,588,249,0
lane3.mp4,2025-04-12,12:13:01,5559,4588,462,233,276
lane2.mp4,2025-04-12,12:13:03,34940,31046,3027,867,0
lane3.mp4,2025-04-12,12:13:04,22917,20168,1139,820,790
lane2.mp4,2025-04-12,12:13:05,34858,30968,3023,867,0
lane3.mp4,2025-04-12,12:13:07,3168,2560,271,133,204
lane1.mp4,2025-04-12,12:13:09,2649,2413,205,31,0
lane3.mp4,2025-04-12,12:13:10,6387,5292,527,266,302
lane2.mp4,2025-04-12,12:13:20,7991,7125,614,252,0
lane1.mp4,2025-04-12,12:13:21,552,548,4,0,0
lane3.mp4,2025-04-12,12:13:22,5891,4876,490,246,279
lane3.mp4,2025-04-12,12:13:24,23232,20459,1140,832,801
lane2.mp4,2025-04-12,12:13:25,35230,31318,3045,867,0
lane2.mp4,2025-04-12,12:13:26,35107,31203,3037,867,0
lane3.mp4,2025-04-12,12:13:28,3448,2794,294,145,215
lane1.mp4,2025-04-12,12:13:30,2699,2459,209,31,0
lane3.mp4,2025-04-12,12:13:31,6704,5570,551,281,302
lane1.mp4,2025-04-12,12:13:41,632,628,4,0,0
lane2.mp4,2025-04-12,12:13:41,8449,7519,661,269,0
lane3.mp4,2025-04-12,12:13:43,6415,5317,529,267,302
lane3.mp4,2025-04-12,12:13:45,23723,20918,1146,852,807
lane2.mp4,2025-04-12,12:13:46,35631,31683,3079,869,0
lane2.mp4,2025-04-12,12:13:45,35701,31747,3085,869,0
lane3.mp4,2025-04-12,12:13:48,4010,3256,334,171,249
lane1.mp4,2025-04-12,12:13:51,2824,2572,218,34,0
lane3.mp4,2025-04-12,12:13:57,7128,5941,575,300,312
lane1.mp4,2025-04-12,12:14:01,700,696,4,0,0
lane2.mp4,2025-04-12,12:14:02,8937,7927,727,283,0
lane3.mp4,2025-04-12,12:14:07,6821,5676,557,286,302
lane2.mp4,2025-04-12,12:14:07,36108,32125,3114,869,0
lane3.mp4,2025-04-12,12:14:07,24145,21307,1147,868,823
lane2.mp4,2025-04-12,12:14:08,36036,32057,3110,869,0
lane3.mp4,2025-04-12,12:14:08,4418,3593,366,188,271
lane1.mp4,2025-04-12,12:14:12,2895,2632,227,36,0
lane3.mp4,2025-04-12,12:14:18,7564,6306,606,317,335
lane1.mp4,2025-04-12,12:14:21,764,760,4,0,0
lane2.mp4,2025-04-12,12:14:23,9361,8283,785,293,0
lane3.mp4,2025-04-12,12:14:27,24631,21751,1151,885,844
lane3.mp4,2025-04-12,12:14:28,7255,6051,582,305,317
lane2.mp4,2025-04-12,12:14:28,36532,32514,3149,869,0
lane2.mp4,2025-04-12,12:14:28,36447,32435,3143,869,0
lane3.mp4,2025-04-12,12:14:29,4874,3987,405,206,276
lane1.mp4,2025-04-12,12:14:33,2975,2712,227,36,0
lane3.mp4,2025-04-12,12:14:39,8083,6750,641,337,355
lane1.mp4,2025-04-12,12:14:42,854,850,4,0,0
lane2.mp4,2025-04-12,12:14:43,9820,8686,833,301,0
lane3.mp4,2025-04-12,12:14:48,25070,22162,1156,903,849
lane3.mp4,2025-04-12,12:14:49,7725,6437,623,323,342
lane2.mp4,2025-04-12,12:14:49,36970,32925,3176,869,0
lane2.mp4,2025-04-12,12:14:49,36852,32812,3171,869,0
lane3.mp4,2025-04-12,12:14:51,5341,4397,444,224,276
lane2.mp4,2025-04-12,12:14:54,153,135,12,6,0
lane3.mp4,2025-04-12,12:15:00,8478,7112,657,353,356
lane1.mp4,2025-04-12,12:15:02,919,915,4,0,0
lane2.mp4,2025-04-12,12:15:04,10202,9036,862,304,0
lane3.mp4,2025-04-12,12:15:09,25488,22534,1165,920,869
lane2.mp4,2025-04-12,12:15:10,37345,33271,3205,869,0
lane3.mp4,2025-04-12,12:15:10,8156,6816,644,340,356
lane2.mp4,2025-04-12,12:15:10,37240,33177,3194,869,0
lane3.mp4,2025-04-12,12:15:12,5761,4764,480,241,276
lane2.mp4,2025-04-12,12:15:14,577,510,36,31,0
lane1.mp4,2025-04-12,12:15:22,1015,1008,5,2,0
lane3.mp4,2025-04-12,12:15:20,8953,7531,680,372,370
lane2.mp4,2025-04-12,12:15:25,10703,9479,912,312,0
lane2.mp4,2025-04-12,12:15:30,37766,33647,3250,869,0
lane3.mp4,2025-04-12,12:15:30,25988,22976,1189,940,883
lane3.mp4,2025-04-12,12:15:30,8625,7245,663,359,358
lane2.mp4,2025-04-12,12:15:31,37662,33552,3241,869,0
lane3.mp4,2025-04-12,12:15:33,6279,5202,519,262,296
lane2.mp4,2025-04-12,12:15:34,1001,885,60,56,0
lane3.mp4,2025-04-12,12:15:45,9354,7879,699,388,388
lane1.mp4,2025-04-12,12:15:45,1159,1121,36,2,0
lane2.mp4,2025-04-12,12:15:46,11172,9873,973,326,0
lane3.mp4,2025-04-12,12:15:50,26359,23311,1206,959,883
lane2.mp4,2025-04-12,12:15:50,38172,34022,3281,869,0
lane3.mp4,2025-04-12,12:15:51,9082,7641,685,377,379
lane2.mp4,2025-04-12,12:15:52,38057,33916,3272,869,0
lane3.mp4,2025-04-12,12:15:54,6752,5613,554,283,302
lane2.mp4,2025-04-12,12:15:55,1392,1216,102,74,0
lane3.mp4,2025-04-12,12:16:05,9770,8243,730,407,390
lane1.mp4,2025-04-12,12:16:06,1326,1258,65,3,0
lane2.mp4,2025-04-12,12:16:06,11661,10279,1053,329,0
lane3.mp4,2025-04-12,12:16:11,26838,23758,1219,978,883
lane2.mp4,2025-04-12,12:16:11,38607,34421,3317,869,0
lane2.mp4,2025-04-12,12:16:12,38466,34292,3305,869,0
lane3.mp4,2025-04-12,12:16:12,9500,8006,711,395,388
lane3.mp4,2025-04-12,12:16:14,7179,5986,577,302,314
lane2.mp4,2025-04-12,12:16:16,1849,1604,141,104,0
lane3.mp4,2025-04-12,12:16:25,10152,8576,750,419,407
lane2.mp4,2025-04-12,12:16:27,12098,10622,1121,355,0
lane1.mp4,2025-04-12,12:16:27,1507,1412,92,3,0
lane3.mp4,2025-04-12,12:16:31,27257,24141,1234,995,887
lane2.mp4,2025-04-12,12:16:32,39022,34801,3352,869,0
lane2.mp4,2025-04-12,12:16:33,38881,34673,3339,869,0
lane3.mp4,2025-04-12,12:16:33,9908,8358,736,413,401
lane3.mp4,2025-04-12,12:16:35,7617,6349,612,319,337
lane2.mp4,2025-04-12,12:16:36,2297,2007,168,122,0
lane3.mp4,2025-04-12,12:16:46,10572,8952,788,419,413
lane2.mp4,2025-04-12,12:16:47,12589,11020,1185,384,0
lane1.mp4,2025-04-12,12:16:47,1673,1574,95,4,0
lane2.mp4,2025-04-12,12:16:52,39469,35204,3396,869,0
lane3.mp4,2025-04-12,12:16:52,27757,24579,1247,1015,916
lane3.mp4,2025-04-12,12:16:53,10331,8739,766,419,407
lane2.mp4,2025-04-12,12:16:53,39322,35073,3380,869,0
lane3.mp4,2025-04-12,12:16:56,8083,6750,641,337,355
lane2.mp4,2025-04-12,12:16:57,2760,2425,197,138,0
lane3.mp4,2025-04-12,12:17:07,11049,9368,814,431,436
lane1.mp4,2025-04-12,12:17:07,1803,1695,104,4,0
lane2.mp4,2025-04-12,12:17:08,13059,11420,1239,400,0
lane2.mp4,2025-04-12,12:17:12,39924,35606,3445,873,0
lane3.mp4,2025-04-12,12:17:12,28190,24971,1260,1032,927
lane3.mp4,2025-04-12,12:17:13,10720,9082,798,419,421
lane2.mp4,2025-04-12,12:17:15,39767,35470,3428,869,0
lane3.mp4,2025-04-12,12:17:16,8504,7136,658,354,356
lane2.mp4,2025-04-12,12:17:18,3200,2813,231,156,0
lane3.mp4,2025-04-12,12:17:27,11557,9824,844,449,440
lane1.mp4,2025-04-12,12:17:27,1914,1795,113,6,0
lane2.mp4,2025-04-12,12:17:28,13561,11840,1302,419,0
lane3.mp4,2025-04-12,12:17:33,28735,25475,1273,1052,935
lane2.mp4,2025-04-12,12:17:34,40427,36061,3491,875,0
lane3.mp4,2025-04-12,12:17:35,11257,9551,828,439,439
lane2.mp4,2025-04-12,12:17:35,40255,35906,3474,875,0
lane3.mp4,2025-04-12,12:17:37,8980,7555,681,373,371
lane2.mp4,2025-04-12,12:17:38,3686,3257,260,169,0
lane3.mp4,2025-04-12,12:17:48,12032,10260,874,458,440
lane1.mp4,2025-04-12,12:17:48,2051,1911,122,18,0
lane2.mp4,2025-04-12,12:17:49,13998,12228,1339,431,0
lane2.mp4,2025-04-12,12:17:54,40914,36490,3544,880,0
lane3.mp4,2025-04-12,12:17:54,29252,25960,1279,1070,943
lane3.mp4,2025-04-12,12:17:55,11745,10000,855,450,440
lane2.mp4,2025-04-12,12:17:55,40686,36289,3519,878,0
lane3.mp4,2025-04-12,12:17:59,9375,7897,701,389,388
lane2.mp4,2025-04-12,12:17:59,4119,3639,299,181,0
lane3.mp4,2025-04-12,12:18:09,12495,10687,894,472,442
lane1.mp4,2025-04-12,12:18:09,2217,2052,145,20,0
,0
lane3.mp4,2025-04-12,12:18:15,29793,26445,1297,1098,953
lane2.mp4,2025-04-12,12:18:15,41480,36991,3606,883,0
lane3.mp4,2025-04-12,12:18:16,12284,10495,884,465,440
lane2.mp4,2025-04-12,12:18:16,41245,36786,3578,881,0
lane2.mp4,2025-04-12,12:18:19,4670,4131,341,198,0
lane3.mp4,2025-04-12,12:18:19,9862,8319,734,411,398
lane2.mp4,2025-04-12,12:18:33,14785,12915,1432,438,0
lane1.mp4,2025-04-12,12:18:33,2353,2158,167,28,0
481
lane3.mp4,2025-04-12,12:18:35,30383,26988,1320,1119,956
lane2.mp4,2025-04-12,12:18:35,42042,37490,3666,886,0
lane2.mp4,2025-04-12,12:18:36,41768,37249,3634,885,0
lane3.mp4,2025-04-12,12:18:37,12849,10986,913,479,471
lane2.mp4,2025-04-12,12:18:40,5208,4614,379,215,0
lane3.mp4,2025-04-12,12:18:40,10309,8719,764,419,407
lane1.mp4,2025-04-12,12:18:54,2439,2229,182,28,0
lane3.mp4,2025-04-12,12:18:55,13490,11564,938,504,484
lane2.mp4,2025-04-12,12:18:55,15155,13246,1470,439,0
lane3.mp4,2025-04-12,12:18:56,30869,27428,1333,1137,971
lane2.mp4,2025-04-12,12:18:56,42530,37915,3723,892,0
lane3.mp4,2025-04-12,12:18:57,13303,11393,932,497,481
lane2.mp4,2025-04-12,12:18:58,42267,37685,3691,891,0
lane2.mp4,2025-04-12,12:19:01,5659,5020,413,226,0
lane3.mp4,2025-04-12,12:19:01,10720,9082,798,419,421
lane1.mp4,2025-04-12,12:19:15,2490,2277,185,28,0
lane2.mp4,2025-04-12,12:19:15,15552,13603,1505,444,0
lane3.mp4,2025-04-12,12:19:16,13993,12015,942,523,513
lane2.mp4,2025-04-12,12:19:16,42987,38302,3786,899,0
lane3.mp4,2025-04-12,12:19:17,31370,27872,1334,1156,1008
lane3.mp4,2025-04-12,12:19:18,13802,11841,940,516,505
lane2.mp4,2025-04-12,12:19:18,42731,38086,3753,892,0
lane3.mp4,2025-04-12,12:19:22,11206,9505,825,437,439
lane2.mp4,2025-04-12,12:19:22,6101,5422,453,226,0
lane3.mp4,2025-04-12,12:19:36,14471,12439,958,541,533
lane2.mp4,2025-04-12,12:19:36,15912,13921,1537,454,0
lane1.mp4,2025-04-12,12:19:36,2587,2356,203,28,0
lane3.mp4,2025-04-12,12:19:37,31869,28309,1335,1175,1050
lane3.mp4,2025-04-12,12:19:37,135,107,13,6,9
lane3.mp4,2025-04-12,12:19:38,14289,12281,951,534,523
lane2.mp4,2025-04-12,12:19:38,43208,38489,3812,907,0
lane3.mp4,2025-04-12,12:19:43,11718,9975,854,449,440
lane2.mp4,2025-04-12,12:19:43,6608,5887,491,230,0
lane2.mp4,2025-04-12,12:19:56,16305,14258,1559,488,0
lane3.mp4,2025-04-12,12:19:56,15013,12909,976,560,568
lane1.mp4,2025-04-12,12:19:57,2651,2415,205,31,0
lane3.mp4,2025-04-12,12:19:57,32408,28769,1340,1194,1105
lane3.mp4,2025-04-12,12:19:58,552,431,50,25,46
lane3.mp4,2025-04-12,12:19:58,14792,12717,968,552,555
lane3.mp4,2025-04-12,12:19:59,341,273,33,16,19
lane3.mp4,2025-04-12,12:20:03,12158,10374,882,462,440
lane2.mp4,2025-04-12,12:20:04,7084,6309,536,239,0
lane2.mp4,2025-04-12,12:20:17,16653,14556,1593,504,0
lane3.mp4,2025-04-12,12:20:17,15543,13340,996,578,629
lane1.mp4,2025-04-12,12:20:17,2728,2484,213,31,0
lane3.mp4,2025-04-12,12:20:18,1026,803,86,43,94
lane3.mp4,2025-04-12,12:20:18,32902,29196,1356,1212,1138
lane3.mp4,2025-04-12,12:20:19,15303,13143,987,570,603
lane3.mp4,2025-04-12,12:20:19,790,612,68,34,76
lane3.mp4,2025-04-12,12:20:23,12635,10804,902,476,453
lane2.mp4,2025-04-12,12:20:24,7546,6725,576,245,0
lane3.mp4,2025-04-12,12:20:38,16143,13860,1009,600,674
lane2.mp4,2025-04-12,12:20:38,17018,14865,1624,529,0
lane1.mp4,2025-04-12,12:20:38,2833,2581,218,34,0
lane3.mp4,2025-04-12,12:20:39,1503,1174,126,63,140
lane3.mp4,2025-04-12,12:20:39,33413,29651,1381,1232,1149
lane3.mp4,2025-04-12,12:20:40,15911,13652,1007,592,660
lane3.mp4,2025-04-12,12:20:40,1267,988,105,53,121
lane3.mp4,2025-04-12,12:20:44,13107,11214,923,489,481
lane2.mp4,2025-04-12,12:20:45,7991,7125,614,252,0
lane1.mp4,2025-04-12,12:20:58,2906,2643,227,36,0
lane2.mp4,2025-04-12,12:20:59,17367,15163,1670,534,0
lane3.mp4,2025-04-12,12:20:59,16593,14241,1026,618,708
lane3.mp4,2025-04-12,12:21:00,33860,30049,1405,1250,1156
lane3.mp4,2025-04-12,12:21:00,1949,1535,172,81,161
lane3.mp4,2025-04-12,12:21:01,1668,1315,138,70,145
lane3.mp4,2025-04-12,12:21:01,16392,14074,1016,610,692
lane3.mp4,2025-04-12,12:21:05,13569,11634,939,507,489
lane2.mp4,2025-04-12,12:21:05,8425,7499,658,268,0
lane1.mp4,2025-04-12,12:21:19,2986,2723,227,36,0
lane2.mp4,2025-04-12,12:21:20,17781,15504,1724,553,0
lane3.mp4,2025-04-12,12:21:20,17114,14694,1062,638,720
lane3.mp4,2025-04-12,12:21:20,2414,1908,209,101,196
lane3.mp4,2025-04-12,12:21:20,34317,30464,1425,1270,1158
lane3.mp4,2025-04-12,12:21:21,2134,1684,188,89,173
lane3.mp4,2025-04-12,12:21:21,16870,14477,1047,629,717
lane2.mp4,2025-04-12,12:21:25,8937,7927,727,283,0
lane3.mp4,2025-04-12,12:21:26,14073,12085,944,526,518
lane3.mp4,2025-04-12,12:21:40,17510,15054,1080,654,722
lane2.mp4,2025-04-12,12:21:40,18124,15777,1767,580,0
lane2.mp4,2025-04-12,12:21:40,208,183,17,8,0
lane3.mp4,2025-04-12,12:21:41,34671,30774,1457,1281,1159
lane3.mp4,2025-04-12,12:21:41,2800,2239,241,117,203
lane3.mp4,2025-04-12,12:21:41,2508,1988,217,105,198
lane3.mp4,2025-04-12,12:21:42,17278,14842,1069,645,722
lane3.mp4,2025-04-12,12:21:46,14471,12439,958,541,533
lane2.mp4,2025-04-12,12:21:46,9341,8265,783,293,0
lane3.mp4,2025-04-12,12:22:00,18007,15526,1083,672,726
lane2.mp4,2025-04-12,12:22:00,653,576,39,38,0
lane2.mp4,2025-04-12,12:22:00,18566,16139,1837,590,0
lane3.mp4,2025-04-12,12:22:01,35095,31123,1491,1312,1169
lane3.mp4,2025-04-12,12:22:01,3235,2619,276,136,204
lane3.mp4,2025-04-12,12:22:02,17783,15311,1082,664,726
lane3.mp4,2025-04-12,12:22:02,2962,2380,255,124,203
lane3.mp4,2025-04-12,12:22:06,14985,12887,975,559,564
lane2.mp4,2025-04-12,12:22:07,9796,8664,831,301,0
lane2.mp4,2025-04-12,12:22:20,1022,902,63,57,0
lane3.mp4,2025-04-12,12:22:21,18505,15994,1090,690,731
lane2.mp4,2025-04-12,12:22:21,18972,16476,1904,592,0
lane3.mp4,2025-04-12,12:22:22,35526,31468,1527,1333,1198
lane3.mp4,2025-04-12,12:22:22,3693,2987,312,159,235
lane3.mp4,2025-04-12,12:22:23,18260,15763,1086,681,730
lane3.mp4,2025-04-12,12:22:23,3353,2716,286,141,210
lane3.mp4,2025-04-12,12:22:27,15486,13293,994,576,623
lane2.mp4,2025-04-12,12:22:28,10225,9057,864,304,0
lane2.mp4,2025-04-12,12:22:40,1416,1237,103,76,0
lane3.mp4,2025-04-12,12:22:41,19028,16487,1096,709,736
lane2.mp4,2025-04-12,12:22:41,19398,16796,1976,626,0
lane3.mp4,2025-04-12,12:22:42,36034,31845,1573,1359,1257
lane3.mp4,2025-04-12,12:22:43,4192,3406,348,179,259
lane3.mp4,2025-04-12,12:22:44,18774,16247,1095,700,732
lane3.mp4,2025-04-12,12:22:44,3853,3123,322,165,243
lane3.mp4,2025-04-12,12:22:48,16059,13785,1009,597,668
lane2.mp4,2025-04-12,12:22:49,10703,9479,912,312,0
lane2.mp4,2025-04-12,12:23:01,1824,1581,140,103,0
lane2.mp4,2025-04-12,12:23:02,19755,17078,2040,637,0
lane3.mp4,2025-04-12,12:23:02,19544,16989,1108,711,736
lane3.mp4,2025-04-12,12:23:03,4624,3772,382,196,274
lane3.mp4,2025-04-12,12:23:03,36484,32182,1606,1380,1316
lane3.mp4,2025-04-12,12:23:04,19258,16709,1103,710,736
lane3.mp4,2025-04-12,12:23:05,4290,3487,356,183,264
lane3.mp4,2025-04-12,12:23:09,16487,14154,1020,614,699
lane2.mp4,2025-04-12,12:23:09,11172,9873,973,326,0
lane2.mp4,2025-04-12,12:23:21,2270,1984,165,121,0
lane3.mp4,2025-04-12,12:23:23,20087,17524,1108,719,736
lane2.mp4,2025-04-12,12:23:23,20152,17385,2101,666,0
lane3.mp4,2025-04-12,12:23:24,5105,4188,426,215,276
lane3.mp4,2025-04-12,12:23:24,36928,32540,1644,1401,1343
lane3.mp4,2025-04-12,12:23:25,19792,17233,1108,715,736
lane3.mp4,2025-04-12,12:23:26,4777,3905,394,202,276
lane3.mp4,2025-04-12,12:23:29,16980,14575,1053,633,719
lane2.mp4,2025-04-12,12:23:29,11661,10279,1053,329,0
lane2.mp4,2025-04-12,12:23:42,2706,2377,193,136,0
lane2.mp4,2025-04-12,12:23:43,20515,17672,2143,700,0
lane3.mp4,2025-04-12,12:23:44,20610,18020,1111,737,742
lane3.mp4,2025-04-12,12:23:45,37440,32905,1681,1423,1431
lane3.mp4,2025-04-12,12:23:45,5559,4588,462,233,276
lane3.mp4,2025-04-12,12:23:46,20329,17755,1111,727,736
lane3.mp4,2025-04-12,12:23:46,5211,4282,434,219,276
lane2.mp4,2025-04-12,12:23:50,12120,10640,1123,357,0
lane3.mp4,2025-04-12,12:23:50,17403,14957,1074,650,722
lane2.mp4,2025-04-12,12:24:03,3176,2791,230,155,0
lane2.mp4,2025-04-12,12:24:04,20998,18048,2210,740,0
lane3.mp4,2025-04-12,12:24:04,21140,18521,1115,756,748
lane3.mp4,2025-04-12,12:24:05,6055,5017,503,252,283
lane3.mp4,2025-04-12,12:24:06,38022,33355,1722,1445,1500
lane3.mp4,2025-04-12,12:24:07,20893,18286,1112,747,748
lane3.mp4,2025-04-12,12:24:07,5683,4696,473,238,276
lane2.mp4,2025-04-12,12:24:15,12615,11042,1188,385,0
lane3.mp4,2025-04-12,12:24:15,17930,15452,1083,669,726
lane2.mp4,2025-04-12,12:24:23,3660,3233,258,169,0
lane2.mp4,2025-04-12,12:24:25,21436,18398,2275,763,0
lane3.mp4,2025-04-12,12:24:26,6596,5477,543,274,302
lane3.mp4,2025-04-12,12:24:27,6192,5133,513,258,288
lane3.mp4,2025-04-12,12:24:27,21451,18813,1118,767,753
lane2.mp4,2025-04-12,12:24:43,4399,3889,325,185,0
lane2.mp4,2025-04-12,12:24:46,22054,18930,2333,791,0
lane3.mp4,2025-04-12,12:24:46,7358,6138,589,309,322
lane2.mp4,2025-04-12,12:25:04,5261,4663,381,217,0
lane2.mp4,2025-04-12,12:25:06,22880,19665,2386,829,0
lane3.mp4,2025-04-12,12:25:07,8303,6951,650,346,356
lane2.mp4,2025-04-12,12:25:24,6336,5639,471,226,0
lane2.mp4,2025-04-12,12:25:26,24194,20900,2455,839,0
lane3.mp4,2025-04-12,12:25:27,9481,7989,710,394,388
lane2.mp4,2025-04-12,12:25:45,7427,6617,566,244,0
lane2.mp4,2025-04-12,12:25:47,25589,22240,2506,843,0
lane3.mp4,2025-04-12,12:25:47,10548,8932,786,419,411
lane2.mp4,2025-04-12,12:26:05,8323,7414,645,264,0
lane2.mp4,2025-04-12,12:26:07,26596,23197,2549,850,0
lane3.mp4,2025-04-12,12:26:07,11557,9824,844,449,440
lane2.mp4,2025-04-12,12:26:25,9202,8143,767,292,0
lane2.mp4,2025-04-12,12:26:27,27512,24075,2587,850,0
lane3.mp4,2025-04-12,12:26:28,12439,10637,892,470,440
lane1.mp4,2025-04-12,12:26:41,20,20,0,0,0
lane2.mp4,2025-04-12,12:26:46,10055,8904,849,302,0
lane2.mp4,2025-04-12,12:26:47,28389,24916,2623,850,0
lane3.mp4,2025-04-12,12:26:48,13381,11466,934,500,481
lane1.mp4,2025-04-12,12:27:01,166,165,1,0,0
lane2.mp4,2025-04-12,12:27:06,10983,9714,950,319,0
lane2.mp4,2025-04-12,12:27:08,29291,25761,2676,854,0
lane3.mp4,2025-04-12,12:27:08,14359,12343,954,537,525
lane1.mp4,2025-04-12,12:27:22,396,392,4,0,0
lane2.mp4,2025-04-12,12:27:26,11916,10481,1094,341,0
lane2.mp4,2025-04-12,12:27:28,30222,26614,2754,854,0
lane3.mp4,2025-04-12,12:27:28,15400,13221,991,573,615
lane1.mp4,2025-04-12,12:27:42,589,585,4,0,0
lane2.mp4,2025-04-12,12:27:46,12878,11266,1219,393,0
lane2.mp4,2025-04-12,12:27:49,31206,27575,2777,854,0
lane3.mp4,2025-04-12,12:27:49,16464,14133,1019,613,699
lane1.mp4,2025-04-12,12:28:02,745,741,4,0,0
lane2.mp4,2025-04-12,12:28:07,13797,12045,1323,429,0
lane2.mp4,2025-04-12,12:28:09,32149,28460,2833,856,0
lane3.mp4,2025-04-12,12:28:09,17378,14934,1073,649,722
lane1.mp4,2025-04-12,12:28:23,898,894,4,0,0
lane2.mp4,2025-04-12,12:28:27,14537,12700,1404,433,0
lane3.mp4,2025-04-12,12:28:29,18315,15814,1088,683,730
lane2.mp4,2025-04-12,12:28:30,32992,29260,2869,863,0
lane1.mp4,2025-04-12,12:28:43,1078,1055,21,2,0
lane2.mp4,2025-04-12,12:28:47,15113,13208,1466,439,0
lane2.mp4,2025-04-12,12:28:50,33683,29895,2923,865,0
lane3.mp4,2025-04-12,12:28:51,19112,16568,1098,710,736
lane1.mp4,2025-04-12,12:29:04,1242,1190,49,3,0
lane2.mp4,2025-04-12,12:29:09,15468,13531,1497,440,0
lane2.mp4,2025-04-12,12:29:12,34052,30219,2966,867,0
lane3.mp4,2025-04-12,12:29:12,19574,17018,1108,712,736
lane1.mp4,2025-04-12,12:29:25,1543,1448,92,3,0
lane2.mp4,2025-04-12,12:29:29,16116,14096,1551,469,0
lane2.mp4,2025-04-12,12:29:32,34858,30968,3023,867,0
lane3.mp4,2025-04-12,12:29:32,20642,18050,1112,738,742
lane1.mp4,2025-04-12,12:29:45,1826,1718,104,4,0
lane2.mp4,2025-04-12,12:29:49,16817,14696,1608,513,0
lane2.mp4,2025-04-12,12:29:52,35748,31790,3089,869,0
lane3.mp4,2025-04-12,12:29:52,21705,19050,1126,775,754
lane1.mp4,2025-04-12,12:30:05,2158,2001,137,20,0
lane2.mp4,2025-04-12,12:30:10,17570,15331,1701,538,0
lane3.mp4,2025-04-12,12:30:13,22758,20021,1139,814,784
lane2.mp4,2025-04-12,12:30:13,36676,32647,3160,869,0
